0.004	167605
0.012	72305
0.02	55356
0.028	33174
0.036	22402
0.044	15965
0.052	11333
0.06	8406
0.068	6283
0.076	4778
0.084	3817
0.092	3063
0.1	2433
0.108	1962
0.116	1757
0.124	1567
0.132	1507
0.14	1521
0.148	1505
0.156	1436
0.164	1289
0.172	1148
0.18	1077
0.188	937
0.196	859
0.204	773
0.212	740
0.22	682
0.228	660
0.236	639
0.244	550
0.252	584
0.26	545
0.268	543
0.276	501
0.284	492
0.292	477
0.3	502
0.308	469
0.316	543
0.324	523
0.332	539
0.34	607
0.348	544
0.356	533
0.364	518
0.372	498
0.38	534
0.388	453
0.396	463
0.404	490
0.412	443
0.42	488
0.428	447
0.436	464
0.444	400
0.452	455
0.46	413
0.468	402
0.476	416
0.484	388
0.492	401
0.5	408
0.508	402
0.516	408
0.524	425
0.532	389
0.54	416
0.548	371
0.556	385
0.564	418
0.572	436
0.58	437
0.588	474
0.596	477
0.604	491
0.612	497
0.62	561
0.628	563
0.636	600
0.644	693
0.652	699
0.66	734
0.668	806
0.676	771
0.684	764
0.692	774
0.7	776
0.708	823
0.716	801
0.724	767
0.732	713
0.74	749
0.748	722
0.756	706
0.764	707
0.772	665
0.78	633
0.788	644
0.796	639
0.804	607
0.812	635
0.82	596
0.828	564
0.836	534
0.844	540
0.852	556
0.86	534
0.868	515
0.876	502
0.884	518
0.892	462
0.9	447
0.908	425
0.916	454
0.924	419
0.932	433
0.94	427
0.948	385
0.956	429
0.964	373
0.972	369
0.98	385
0.988	341
0.996	367
1.004	333
1.012	317
1.02	361
1.028	360
1.036	303
1.044	334
1.052	326
1.06	297
1.068	313
1.076	313
1.084	324
1.092	320
1.1	315
1.108	319
1.116	290
1.124	321
1.132	315
1.14	295
1.148	319
1.156	307
1.164	292
1.172	295
1.18	278
1.188	294
1.196	289
1.204	307
1.212	270
1.22	277
1.228	275
1.236	256
1.244	267
1.252	271
1.26	280
1.268	284
1.276	282
1.284	249
1.292	261
1.3	283
1.308	269
1.316	266
1.324	253
1.332	270
1.34	270
1.348	288
1.356	258
1.364	242
1.372	234
1.38	284
1.388	246
1.396	244
1.404	251
1.412	256
1.42	239
1.428	245
1.436	247
1.444	230
1.452	266
1.46	262
1.468	272
1.476	253
1.484	240
1.492	262
1.5	241
1.508	259
1.516	250
1.524	255
1.532	240
1.54	273
1.548	252
1.556	266
1.564	243
1.572	235
1.58	250
1.588	230
1.596	221
1.604	234
1.612	258
1.62	252
1.628	279
1.636	248
1.644	267
1.652	270
1.66	229
1.668	286
1.676	272
1.684	226
1.692	272
1.7	243
1.708	248
1.716	268
1.724	271
1.732	244
1.74	255
1.748	248
1.756	310
1.764	269
1.772	272
1.78	258
1.788	261
1.796	267
1.804	244
1.812	284
1.82	259
1.828	271
1.836	259
1.844	249
1.852	273
1.86	255
1.868	259
1.876	270
1.884	260
1.892	280
1.9	274
1.908	260
1.916	260
1.924	278
1.932	243
1.94	262
1.948	251
1.956	243
1.964	262
1.972	259
1.98	263
1.988	232
1.996	248
2.004	239
2.012	251
2.02	271
2.028	259
2.036	259
2.044	225
2.052	248
2.06	249
2.068	258
2.076	266
2.084	225
2.092	225
2.1	258
2.108	208
2.116	229
2.124	220
2.132	240
2.14	246
2.148	223
2.156	216
2.164	233
2.172	220
2.18	226
2.188	211
2.196	201
2.204	209
2.212	210
2.22	191
2.228	237
2.236	198
2.244	186
2.252	224
2.26	193
2.268	206
2.276	205
2.284	213
2.292	179
2.3	177
2.308	175
2.316	203
2.324	202
2.332	190
2.34	201
2.348	174
2.356	194
2.364	217
2.372	177
2.38	190
2.388	179
2.396	181
2.404	164
2.412	176
2.42	178
2.428	191
2.436	181
2.444	167
2.452	175
2.46	166
2.468	188
2.476	158
2.484	194
2.492	162
2.5	166
2.508	179
2.516	163
2.524	154
2.532	182
2.54	191
2.548	152
2.556	142
2.564	174
2.572	165
2.58	183
2.588	162
2.596	151
2.604	168
2.612	158
2.62	159
2.628	143
2.636	173
2.644	179
2.652	136
2.66	163
2.668	153
2.676	169
2.684	125
2.692	175
2.7	155
2.708	119
2.716	133
2.724	160
2.732	155
2.74	124
2.748	153
2.756	121
2.764	127
2.772	120
2.78	143
2.788	137
2.796	122
2.804	138
2.812	129
2.82	136
2.828	118
2.836	143
2.844	140
2.852	164
2.86	132
2.868	127
2.876	139
2.884	139
2.892	126
2.9	141
2.908	139
2.916	119
2.924	125
2.932	128
2.94	118
2.948	114
2.956	116
2.964	112
2.972	139
2.98	137
2.988	129
2.996	108
3.004	124
3.012	127
3.02	125
3.028	133
3.036	114
3.044	104
3.052	119
3.06	153
3.068	95
3.076	93
3.084	142
3.092	127
3.1	114
3.108	109
3.116	130
3.124	131
3.132	119
3.14	132
3.148	114
3.156	105
3.164	126
3.172	112
3.18	118
3.188	102
3.196	93
3.204	99
3.212	99
3.22	106
3.228	131
3.236	120
3.244	114
3.252	120
3.26	120
3.268	94
3.276	98
3.284	104
3.292	99
3.3	102
3.308	90
3.316	109
3.324	95
3.332	96
3.34	106
3.348	94
3.356	105
3.364	109
3.372	119
3.38	106
3.388	116
3.396	104
3.404	113
3.412	100
3.42	89
3.428	111
3.436	112
3.444	106
3.452	104
3.46	130
3.468	116
3.476	107
3.484	117
3.492	93
3.5	95
3.508	90
3.516	115
3.524	102
3.532	100
3.54	102
3.548	107
3.556	104
3.564	97
3.572	89
3.58	103
3.588	99
3.596	109
3.604	104
3.612	77
3.62	104
3.628	94
3.636	101
3.644	94
3.652	105
3.66	98
3.668	91
3.676	96
3.684	101
3.692	96
3.7	78
3.708	91
3.716	87
3.724	90
3.732	84
3.74	98
3.748	102
3.756	81
3.764	82
3.772	79
3.78	92
3.788	72
3.796	92
3.804	87
3.812	99
3.82	81
3.828	112
3.836	95
3.844	88
3.852	71
3.86	101
3.868	79
3.876	87
3.884	88
3.892	79
3.9	76
3.908	95
3.916	83
3.924	75
3.932	72
3.94	84
3.948	92
3.956	94
3.964	83
3.972	81
3.98	69
3.988	101
3.996	96
4.004	75
4.012	92
4.02	64
4.028	119
4.036	84
4.044	82
4.052	88
4.06	81
4.068	82
4.076	75
4.084	77
4.092	0
4.1	0
4.108	0
4.116	0
4.124	0
4.132	0
4.14	0
4.148	0
4.156	0
4.164	0
4.172	0
4.18	0
4.188	0
4.196	0
4.204	0
4.212	0
4.22	0
4.228	0
4.236	0
4.244	0
4.252	0
4.26	0
4.268	0
4.276	0
4.284	0
4.292	0
4.3	0
4.308	0
4.316	0
4.324	0
4.332	0
4.34	0
4.348	0
4.356	0
4.364	0
4.372	0
4.38	0
4.388	0
4.396	0
4.404	0
4.412	0
4.42	0
4.428	0
4.436	0
4.444	0
4.452	0
4.46	0
4.468	0
4.476	0
4.484	0
4.492	0
4.5	0
4.508	0
4.516	0
4.524	0
4.532	0
4.54	0
4.548	0
4.556	0
4.564	0
4.572	0
4.58	0
4.588	0
4.596	0
4.604	0
4.612	0
4.62	0
4.628	0
4.636	0
4.644	0
4.652	0
4.66	0
4.668	0
4.676	0
4.684	0
4.692	0
4.7	0
4.708	0
4.716	0
4.724	0
4.732	0
4.74	0
4.748	0
4.756	0
4.764	0
4.772	0
4.78	0
4.788	0
4.796	0
4.804	0
4.812	0
4.82	0
4.828	0
4.836	0
4.844	0
4.852	0
4.86	0
4.868	0
4.876	0
4.884	0
4.892	0
4.9	0
4.908	0
4.916	0
4.924	0
4.932	0
4.94	0
4.948	0
4.956	0
4.964	0
4.972	0
4.98	0
4.988	0
4.996	0
5.004	0
5.012	0
5.02	0
5.028	0
5.036	0
5.044	0
5.052	0
5.06	0
5.068	0
5.076	0
5.084	0
5.092	0
5.1	0
5.108	0
5.116	0
5.124	0
5.132	0
5.14	0
5.148	0
5.156	0
5.164	0
5.172	0
5.18	0
5.188	0
5.196	0
5.204	0
5.212	0
5.22	0
5.228	0
5.236	0
5.244	0
5.252	0
5.26	0
5.268	0
