0.004	1109
0.012	115
0.02	107
0.028	98
0.036	77
0.044	85
0.052	61
0.06	73
0.068	60
0.076	53
0.084	59
0.092	65
0.1	56
0.108	69
0.116	46
0.124	70
0.132	61
0.14	61
0.148	59
0.156	54
0.164	59
0.172	65
0.18	49
0.188	53
0.196	49
0.204	38
0.212	66
0.22	60
0.228	62
0.236	59
0.244	53
0.252	50
0.26	52
0.268	52
0.276	59
0.284	61
0.292	51
0.3	48
0.308	54
0.316	48
0.324	45
0.332	54
0.34	53
0.348	49
0.356	46
0.364	56
0.372	46
0.38	54
0.388	55
0.396	56
0.404	60
0.412	41
0.42	63
0.428	54
0.436	54
0.444	45
0.452	39
0.46	46
0.468	41
0.476	52
0.484	42
0.492	53
0.5	47
0.508	50
0.516	37
0.524	46
0.532	61
0.54	47
0.548	54
0.556	43
0.564	45
0.572	61
0.58	46
0.588	39
0.596	48
0.604	56
0.612	47
0.62	52
0.628	34
0.636	46
0.644	50
0.652	46
0.66	45
0.668	39
0.676	62
0.684	40
0.692	58
0.7	41
0.708	46
0.716	55
0.724	53
0.732	40
0.74	46
0.748	50
0.756	36
0.764	52
0.772	56
0.78	51
0.788	52
0.796	34
0.804	49
0.812	40
0.82	47
0.828	49
0.836	34
0.844	48
0.852	32
0.86	35
0.868	36
0.876	39
0.884	45
0.892	41
0.9	38
0.908	55
0.916	51
0.924	62
0.932	46
0.94	38
0.948	39
0.956	50
0.964	49
0.972	35
0.98	48
0.988	39
0.996	35
1.004	49
1.012	52
1.02	33
1.028	34
1.036	34
1.044	33
1.052	28
1.06	31
1.068	43
1.076	31
1.084	40
1.092	28
1.1	35
1.108	39
1.116	34
1.124	38
1.132	29
1.14	30
1.148	55
1.156	36
1.164	39
1.172	38
1.18	28
1.188	38
1.196	33
1.204	44
1.212	30
1.22	33
1.228	41
1.236	34
1.244	42
1.252	48
1.26	39
1.268	31
1.276	46
1.284	33
1.292	44
1.3	32
1.308	45
1.316	28
1.324	28
1.332	31
1.34	36
1.348	39
1.356	35
1.364	39
1.372	32
1.38	42
1.388	41
1.396	41
1.404	35
1.412	43
1.42	29
1.428	30
1.436	38
1.444	35
1.452	37
1.46	25
1.468	47
1.476	31
1.484	27
1.492	43
1.5	39
1.508	31
1.516	36
1.524	32
1.532	36
1.54	30
1.548	39
1.556	25
1.564	32
1.572	24
1.58	30
1.588	33
1.596	34
1.604	27
1.612	31
1.62	38
1.628	33
1.636	41
1.644	25
1.652	32
1.66	40
1.668	30
1.676	21
1.684	29
1.692	26
1.7	32
1.708	21
1.716	22
1.724	29
1.732	33
1.74	31
1.748	27
1.756	32
1.764	30
1.772	29
1.78	38
1.788	35
1.796	32
1.804	24
1.812	30
1.82	30
1.828	32
1.836	35
1.844	39
1.852	35
1.86	31
1.868	33
1.876	25
1.884	30
1.892	26
1.9	20
1.908	28
1.916	16
1.924	21
1.932	36
1.94	24
1.948	19
1.956	27
1.964	27
1.972	22
1.98	20
1.988	32
1.996	25
2.004	23
2.012	22
2.02	24
2.028	27
2.036	32
2.044	29
2.052	18
2.06	21
2.068	23
2.076	23
2.084	22
2.092	29
2.1	30
2.108	23
2.116	27
2.124	21
2.132	31
2.14	25
2.148	27
2.156	21
2.164	31
2.172	21
2.18	25
2.188	18
2.196	24
2.204	26
2.212	25
2.22	17
2.228	22
2.236	28
2.244	18
2.252	25
2.26	18
2.268	18
2.276	13
2.284	20
2.292	20
2.3	15
2.308	23
2.316	21
2.324	19
2.332	23
2.34	18
2.348	19
2.356	24
2.364	21
2.372	16
2.38	19
2.388	19
2.396	29
2.404	27
2.412	12
2.42	22
2.428	21
2.436	30
2.444	22
2.452	19
2.46	25
2.468	21
2.476	17
2.484	22
2.492	18
2.5	20
2.508	19
2.516	15
2.524	24
2.532	17
2.54	15
2.548	23
2.556	26
2.564	27
2.572	20
2.58	24
2.588	17
2.596	15
2.604	24
2.612	25
2.62	14
2.628	19
2.636	17
2.644	26
2.652	17
2.66	22
2.668	17
2.676	11
2.684	14
2.692	18
2.7	14
2.708	20
2.716	16
2.724	22
2.732	16
2.74	13
2.748	11
2.756	27
2.764	14
2.772	23
2.78	14
2.788	14
2.796	23
2.804	16
2.812	23
2.82	19
2.828	14
2.836	24
2.844	16
2.852	17
2.86	21
2.868	24
2.876	22
2.884	18
2.892	24
2.9	10
2.908	15
2.916	18
2.924	18
2.932	9
2.94	25
2.948	17
2.956	17
2.964	21
2.972	18
2.98	19
2.988	21
2.996	13
3.004	16
3.012	19
3.02	12
3.028	14
3.036	15
3.044	17
3.052	12
3.06	16
3.068	16
3.076	21
3.084	17
3.092	16
3.1	13
3.108	12
3.116	17
3.124	14
3.132	16
3.14	11
3.148	13
3.156	22
3.164	25
3.172	18
3.18	12
3.188	18
3.196	12
3.204	19
3.212	20
3.22	20
3.228	10
3.236	15
3.244	17
3.252	6
3.26	12
3.268	17
3.276	13
3.284	11
3.292	14
3.3	15
3.308	19
3.316	15
3.324	20
3.332	20
3.34	11
3.348	12
3.356	11
3.364	12
3.372	19
3.38	15
3.388	15
3.396	17
3.404	9
3.412	11
3.42	19
3.428	13
3.436	5
3.444	16
3.452	15
3.46	9
3.468	18
3.476	9
3.484	14
3.492	14
3.5	18
3.508	10
3.516	12
3.524	7
3.532	6
3.54	13
3.548	13
3.556	15
3.564	14
3.572	15
3.58	5
3.588	9
3.596	16
3.604	11
3.612	15
3.62	10
3.628	15
3.636	16
3.644	19
3.652	8
3.66	11
3.668	11
3.676	12
3.684	10
3.692	9
3.7	13
3.708	10
3.716	13
3.724	8
3.732	12
3.74	6
3.748	11
3.756	14
3.764	14
3.772	15
3.78	9
3.788	10
3.796	11
3.804	5
3.812	13
3.82	8
3.828	8
3.836	10
3.844	15
3.852	16
3.86	11
3.868	10
3.876	7
3.884	11
3.892	10
3.9	10
3.908	7
3.916	10
3.924	8
3.932	11
3.94	8
3.948	12
3.956	11
3.964	7
3.972	6
3.98	6
3.988	4
3.996	12
4.004	12
4.012	11
4.02	13
4.028	7
4.036	14
4.044	10
4.052	10
4.06	9
4.068	11
4.076	11
4.084	9
4.092	0
4.1	0
4.108	0
4.116	0
4.124	0
4.132	0
4.14	0
4.148	0
4.156	0
4.164	0
4.172	0
4.18	0
4.188	0
4.196	0
4.204	0
4.212	0
4.22	0
4.228	0
4.236	0
4.244	0
4.252	0
4.26	0
4.268	0
4.276	0
4.284	0
4.292	0
4.3	0
4.308	0
4.316	0
4.324	0
4.332	0
4.34	0
4.348	0
4.356	0
4.364	0
4.372	0
4.38	0
4.388	0
4.396	0
4.404	0
4.412	0
4.42	0
4.428	0
4.436	0
4.444	0
4.452	0
4.46	0
4.468	0
4.476	0
4.484	0
4.492	0
4.5	0
4.508	0
4.516	0
4.524	0
4.532	0
4.54	0
4.548	0
4.556	0
4.564	0
4.572	0
4.58	0
4.588	0
4.596	0
4.604	0
4.612	0
4.62	0
4.628	0
4.636	0
4.644	0
4.652	0
4.66	0
4.668	0
4.676	0
4.684	0
4.692	0
4.7	0
4.708	0
4.716	0
4.724	0
4.732	0
4.74	0
4.748	0
4.756	0
4.764	0
4.772	0
4.78	0
4.788	0
4.796	0
4.804	0
4.812	0
4.82	0
4.828	0
4.836	0
4.844	0
4.852	0
4.86	0
4.868	0
4.876	0
4.884	0
4.892	0
4.9	0
4.908	0
4.916	0
4.924	0
4.932	0
4.94	0
4.948	0
4.956	0
4.964	0
4.972	0
4.98	0
4.988	0
4.996	0
5.004	0
5.012	0
5.02	0
5.028	0
5.036	0
5.044	0
5.052	0
5.06	0
5.068	0
5.076	0
5.084	0
5.092	0
5.1	0
5.108	0
5.116	0
5.124	0
5.132	0
5.14	0
5.148	0
5.156	0
5.164	0
5.172	0
5.18	0
5.188	0
5.196	0
5.204	0
5.212	0
5.22	0
5.228	0
5.236	0
5.244	0
5.252	0
5.26	0
5.268	0
5.276	0
5.284	0
5.292	0
5.3	0
5.308	0
5.316	0
5.324	0
5.332	0
5.34	0
5.348	0
5.356	0
5.364	0
5.372	0
5.38	0
5.388	0
5.396	0
5.404	0
5.412	0
5.42	0
5.428	0
5.436	0
5.444	0
5.452	0
5.46	0
5.468	0
5.476	0
5.484	0
5.492	0
5.5	0
5.508	0
5.516	0
5.524	0
5.532	0
5.54	0
5.548	0
5.556	0
5.564	0
5.572	0
5.58	0
5.588	0
5.596	0
5.604	0
5.612	0
5.62	0
5.628	0
5.636	0
5.644	0
5.652	0
5.66	0
5.668	0
5.676	0
5.684	0
5.692	0
5.7	0
5.708	0
5.716	0
5.724	0
5.732	0
5.74	0
5.748	0
5.756	0
5.764	0
5.772	0
5.78	0
5.788	0
5.796	0
5.804	0
5.812	0
5.82	0
5.828	0
5.836	0
5.844	0
5.852	0
5.86	0
5.868	0
5.876	0
5.884	0
5.892	0
5.9	0
5.908	0
5.916	0
5.924	0
5.932	0
5.94	0
5.948	0
5.956	0
5.964	0
5.972	0
5.98	0
5.988	0
5.996	0
6.004	0
6.012	0
6.02	0
6.028	0
6.036	0
6.044	0
6.052	0
6.06	0
6.068	0
6.076	0
6.084	0
6.092	0
6.1	0
6.108	0
6.116	0
6.124	0
6.132	0
6.14	0
6.148	0
6.156	0
6.164	0
6.172	0
6.18	0
6.188	0
6.196	0
6.204	0
6.212	0
6.22	0
6.228	0
6.236	0
6.244	0
6.252	0
6.26	0
6.268	0
6.276	0
6.284	0
6.292	0
6.3	0
6.308	0
6.316	0
6.324	0
6.332	0
6.34	0
6.348	0
6.356	0
6.364	0
6.372	0
6.38	0
6.388	0
6.396	0
6.404	0
6.412	0
6.42	0
6.428	0
6.436	0
6.444	0
6.452	0
6.46	0
6.468	0
6.476	0
6.484	0
6.492	0
6.5	0
6.508	0
6.516	0
6.524	0
6.532	0
6.54	0
6.548	0
6.556	0
6.564	0
6.572	0
6.58	0
6.588	0
6.596	0
6.604	0
6.612	0
6.62	0
6.628	0
6.636	0
6.644	0
6.652	0
6.66	0
6.668	0
6.676	0
6.684	0
6.692	0
6.7	0
6.708	0
6.716	0
